FLOCK_TRANSACTION_ID,FLOCK_ID,TRANSACTION_TYPE,QUANTITY,TRANSACTION_DATE,NOTES
DEV_MIGRATION_FT_01777,DEV_MIGRATION_FL_00445,Count,102,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01778,DEV_MIGRATION_FL_00445,Delivery,103,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01779,DEV_MIGRATION_FL_00445,Removal,104,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01780,DEV_MIGRATION_FL_00445,Sale,105,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01781,DEV_MIGRATION_FL_00446,Count,106,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01782,DEV_MIGRATION_FL_00446,Delivery,107,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01783,DEV_MIGRATION_FL_00446,Removal,108,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01784,DEV_MIGRATION_FL_00446,Sale,109,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01785,DEV_MIGRATION_FL_00447,Count,110,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01786,DEV_MIGRATION_FL_00447,Delivery,111,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01787,DEV_MIGRATION_FL_00447,Removal,112,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01788,DEV_MIGRATION_FL_00447,Sale,113,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01789,DEV_MIGRATION_FL_00448,Count,114,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01790,DEV_MIGRATION_FL_00448,Delivery,115,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01791,DEV_MIGRATION_FL_00448,Removal,116,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01792,DEV_MIGRATION_FL_00448,Sale,117,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01793,DEV_MIGRATION_FL_00449,Count,118,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01794,DEV_MIGRATION_FL_00449,Delivery,119,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01795,DEV_MIGRATION_FL_00449,Removal,120,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01796,DEV_MIGRATION_FL_00449,Sale,121,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01797,DEV_MIGRATION_FL_00450,Count,122,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01798,DEV_MIGRATION_FL_00450,Delivery,123,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01799,DEV_MIGRATION_FL_00450,Removal,124,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01800,DEV_MIGRATION_FL_00450,Sale,100,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01801,DEV_MIGRATION_FL_00451,Count,101,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01802,DEV_MIGRATION_FL_00451,Delivery,102,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01803,DEV_MIGRATION_FL_00451,Removal,103,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01804,DEV_MIGRATION_FL_00451,Sale,104,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01805,DEV_MIGRATION_FL_00452,Count,105,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01806,DEV_MIGRATION_FL_00452,Delivery,106,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01807,DEV_MIGRATION_FL_00452,Removal,107,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01808,DEV_MIGRATION_FL_00452,Sale,108,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01809,DEV_MIGRATION_FL_00453,Count,109,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01810,DEV_MIGRATION_FL_00453,Delivery,110,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01811,DEV_MIGRATION_FL_00453,Removal,111,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01812,DEV_MIGRATION_FL_00453,Sale,112,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01813,DEV_MIGRATION_FL_00454,Count,113,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01814,DEV_MIGRATION_FL_00454,Delivery,114,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01815,DEV_MIGRATION_FL_00454,Removal,115,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01816,DEV_MIGRATION_FL_00454,Sale,116,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01817,DEV_MIGRATION_FL_00455,Count,117,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01818,DEV_MIGRATION_FL_00455,Delivery,118,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01819,DEV_MIGRATION_FL_00455,Removal,119,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01820,DEV_MIGRATION_FL_00455,Sale,120,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01821,DEV_MIGRATION_FL_00456,Count,121,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01822,DEV_MIGRATION_FL_00456,Delivery,122,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01823,DEV_MIGRATION_FL_00456,Removal,123,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01824,DEV_MIGRATION_FL_00456,Sale,124,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01825,DEV_MIGRATION_FL_00457,Count,100,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01826,DEV_MIGRATION_FL_00457,Delivery,101,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01827,DEV_MIGRATION_FL_00457,Removal,102,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01828,DEV_MIGRATION_FL_00457,Sale,103,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01829,DEV_MIGRATION_FL_00458,Count,104,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01830,DEV_MIGRATION_FL_00458,Delivery,105,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01831,DEV_MIGRATION_FL_00458,Removal,106,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01832,DEV_MIGRATION_FL_00458,Sale,107,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01833,DEV_MIGRATION_FL_00459,Count,108,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01834,DEV_MIGRATION_FL_00459,Delivery,109,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01835,DEV_MIGRATION_FL_00459,Removal,110,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01836,DEV_MIGRATION_FL_00459,Sale,111,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01837,DEV_MIGRATION_FL_00460,Count,112,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01838,DEV_MIGRATION_FL_00460,Delivery,113,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01839,DEV_MIGRATION_FL_00460,Removal,114,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01840,DEV_MIGRATION_FL_00460,Sale,115,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01841,DEV_MIGRATION_FL_00461,Count,116,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01842,DEV_MIGRATION_FL_00461,Delivery,117,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01843,DEV_MIGRATION_FL_00461,Removal,118,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01844,DEV_MIGRATION_FL_00461,Sale,119,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01845,DEV_MIGRATION_FL_00462,Count,120,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01846,DEV_MIGRATION_FL_00462,Delivery,121,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01847,DEV_MIGRATION_FL_00462,Removal,122,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01848,DEV_MIGRATION_FL_00462,Sale,123,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01849,DEV_MIGRATION_FL_00463,Count,124,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01850,DEV_MIGRATION_FL_00463,Delivery,100,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01851,DEV_MIGRATION_FL_00463,Removal,101,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01852,DEV_MIGRATION_FL_00463,Sale,102,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01853,DEV_MIGRATION_FL_00464,Count,103,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01854,DEV_MIGRATION_FL_00464,Delivery,104,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01855,DEV_MIGRATION_FL_00464,Removal,105,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01856,DEV_MIGRATION_FL_00464,Sale,106,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01857,DEV_MIGRATION_FL_00465,Count,107,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01858,DEV_MIGRATION_FL_00465,Delivery,108,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01859,DEV_MIGRATION_FL_00465,Removal,109,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01860,DEV_MIGRATION_FL_00465,Sale,110,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01861,DEV_MIGRATION_FL_00466,Count,111,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01862,DEV_MIGRATION_FL_00466,Delivery,112,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01863,DEV_MIGRATION_FL_00466,Removal,113,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01864,DEV_MIGRATION_FL_00466,Sale,114,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01865,DEV_MIGRATION_FL_00467,Count,115,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01866,DEV_MIGRATION_FL_00467,Delivery,116,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01867,DEV_MIGRATION_FL_00467,Removal,117,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01868,DEV_MIGRATION_FL_00467,Sale,118,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01869,DEV_MIGRATION_FL_00468,Count,119,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01870,DEV_MIGRATION_FL_00468,Delivery,120,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01871,DEV_MIGRATION_FL_00468,Removal,121,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01872,DEV_MIGRATION_FL_00468,Sale,122,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01873,DEV_MIGRATION_FL_00469,Count,123,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01874,DEV_MIGRATION_FL_00469,Delivery,124,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01875,DEV_MIGRATION_FL_00469,Removal,100,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01876,DEV_MIGRATION_FL_00469,Sale,101,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01877,DEV_MIGRATION_FL_00470,Count,102,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01878,DEV_MIGRATION_FL_00470,Delivery,103,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01879,DEV_MIGRATION_FL_00470,Removal,104,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01880,DEV_MIGRATION_FL_00470,Sale,105,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01881,DEV_MIGRATION_FL_00471,Count,106,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01882,DEV_MIGRATION_FL_00471,Delivery,107,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01883,DEV_MIGRATION_FL_00471,Removal,108,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01884,DEV_MIGRATION_FL_00471,Sale,109,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01885,DEV_MIGRATION_FL_00472,Count,110,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01886,DEV_MIGRATION_FL_00472,Delivery,111,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01887,DEV_MIGRATION_FL_00472,Removal,112,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01888,DEV_MIGRATION_FL_00472,Sale,113,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01889,DEV_MIGRATION_FL_00473,Count,114,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01890,DEV_MIGRATION_FL_00473,Delivery,115,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01891,DEV_MIGRATION_FL_00473,Removal,116,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01892,DEV_MIGRATION_FL_00473,Sale,117,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01893,DEV_MIGRATION_FL_00474,Count,118,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01894,DEV_MIGRATION_FL_00474,Delivery,119,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01895,DEV_MIGRATION_FL_00474,Removal,120,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01896,DEV_MIGRATION_FL_00474,Sale,121,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01897,DEV_MIGRATION_FL_00475,Count,122,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01898,DEV_MIGRATION_FL_00475,Delivery,123,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01899,DEV_MIGRATION_FL_00475,Removal,124,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01900,DEV_MIGRATION_FL_00475,Sale,100,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01901,DEV_MIGRATION_FL_00476,Count,101,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01902,DEV_MIGRATION_FL_00476,Delivery,102,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01903,DEV_MIGRATION_FL_00476,Removal,103,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01904,DEV_MIGRATION_FL_00476,Sale,104,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01905,DEV_MIGRATION_FL_00477,Count,105,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01906,DEV_MIGRATION_FL_00477,Delivery,106,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01907,DEV_MIGRATION_FL_00477,Removal,107,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01908,DEV_MIGRATION_FL_00477,Sale,108,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01909,DEV_MIGRATION_FL_00478,Count,109,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01910,DEV_MIGRATION_FL_00478,Delivery,110,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01911,DEV_MIGRATION_FL_00478,Removal,111,2025-03-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01912,DEV_MIGRATION_FL_00478,Sale,112,2025-04-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01913,DEV_MIGRATION_FL_00479,Count,113,2025-05-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01914,DEV_MIGRATION_FL_00479,Delivery,114,2025-06-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01915,DEV_MIGRATION_FL_00479,Removal,115,2025-07-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01916,DEV_MIGRATION_FL_00479,Sale,116,2025-08-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01917,DEV_MIGRATION_FL_00480,Count,117,2025-09-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01918,DEV_MIGRATION_FL_00480,Delivery,118,2025-10-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01919,DEV_MIGRATION_FL_00480,Removal,119,2025-11-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01920,DEV_MIGRATION_FL_00480,Sale,120,2025-12-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01921,DEV_MIGRATION_FL_00481,Count,121,2025-01-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01922,DEV_MIGRATION_FL_00481,Delivery,122,2025-02-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01923,DEV_MIGRATION_FL_00481,Removal,123,2025-03-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01924,DEV_MIGRATION_FL_00481,Sale,124,2025-04-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01925,DEV_MIGRATION_FL_00482,Count,100,2025-05-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01926,DEV_MIGRATION_FL_00482,Delivery,101,2025-06-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01927,DEV_MIGRATION_FL_00482,Removal,102,2025-07-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01928,DEV_MIGRATION_FL_00482,Sale,103,2025-08-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01929,DEV_MIGRATION_FL_00483,Count,104,2025-09-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01930,DEV_MIGRATION_FL_00483,Delivery,105,2025-10-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01931,DEV_MIGRATION_FL_00483,Removal,106,2025-11-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01932,DEV_MIGRATION_FL_00483,Sale,107,2025-12-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01933,DEV_MIGRATION_FL_00484,Count,108,2025-01-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01934,DEV_MIGRATION_FL_00484,Delivery,109,2025-02-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01935,DEV_MIGRATION_FL_00484,Removal,110,2025-03-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01936,DEV_MIGRATION_FL_00484,Sale,111,2025-04-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01937,DEV_MIGRATION_FL_00485,Count,112,2025-05-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01938,DEV_MIGRATION_FL_00485,Delivery,113,2025-06-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01939,DEV_MIGRATION_FL_00485,Removal,114,2025-07-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01940,DEV_MIGRATION_FL_00485,Sale,115,2025-08-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01941,DEV_MIGRATION_FL_00486,Count,116,2025-09-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01942,DEV_MIGRATION_FL_00486,Delivery,117,2025-10-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01943,DEV_MIGRATION_FL_00486,Removal,118,2025-11-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01944,DEV_MIGRATION_FL_00486,Sale,119,2025-12-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01945,DEV_MIGRATION_FL_00487,Count,120,2025-01-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01946,DEV_MIGRATION_FL_00487,Delivery,121,2025-02-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01947,DEV_MIGRATION_FL_00487,Removal,122,2025-03-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01948,DEV_MIGRATION_FL_00487,Sale,123,2025-04-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01949,DEV_MIGRATION_FL_00488,Count,124,2025-05-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01950,DEV_MIGRATION_FL_00488,Delivery,100,2025-06-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01951,DEV_MIGRATION_FL_00488,Removal,101,2025-07-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01952,DEV_MIGRATION_FL_00488,Sale,102,2025-08-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01953,DEV_MIGRATION_FL_00489,Count,103,2025-09-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01954,DEV_MIGRATION_FL_00489,Delivery,104,2025-10-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01955,DEV_MIGRATION_FL_00489,Removal,105,2025-11-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01956,DEV_MIGRATION_FL_00489,Sale,106,2025-12-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01957,DEV_MIGRATION_FL_00490,Count,107,2025-01-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01958,DEV_MIGRATION_FL_00490,Delivery,108,2025-02-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01959,DEV_MIGRATION_FL_00490,Removal,109,2025-03-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01960,DEV_MIGRATION_FL_00490,Sale,110,2025-04-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01961,DEV_MIGRATION_FL_00491,Count,111,2025-05-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01962,DEV_MIGRATION_FL_00491,Delivery,112,2025-06-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01963,DEV_MIGRATION_FL_00491,Removal,113,2025-07-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01964,DEV_MIGRATION_FL_00491,Sale,114,2025-08-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01965,DEV_MIGRATION_FL_00492,Count,115,2025-09-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01966,DEV_MIGRATION_FL_00492,Delivery,116,2025-10-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01967,DEV_MIGRATION_FL_00492,Removal,117,2025-11-07,Fictional transaction fixture.
DEV_MIGRATION_FT_01968,DEV_MIGRATION_FL_00492,Sale,118,2025-12-08,Fictional transaction fixture.
DEV_MIGRATION_FT_01969,DEV_MIGRATION_FL_00493,Count,119,2025-01-09,Fictional transaction fixture.
DEV_MIGRATION_FT_01970,DEV_MIGRATION_FL_00493,Delivery,120,2025-02-10,Fictional transaction fixture.
DEV_MIGRATION_FT_01971,DEV_MIGRATION_FL_00493,Removal,121,2025-03-11,Fictional transaction fixture.
DEV_MIGRATION_FT_01972,DEV_MIGRATION_FL_00493,Sale,122,2025-04-12,Fictional transaction fixture.
DEV_MIGRATION_FT_01973,DEV_MIGRATION_FL_00494,Count,123,2025-05-13,Fictional transaction fixture.
DEV_MIGRATION_FT_01974,DEV_MIGRATION_FL_00494,Delivery,124,2025-06-14,Fictional transaction fixture.
DEV_MIGRATION_FT_01975,DEV_MIGRATION_FL_00494,Removal,100,2025-07-15,Fictional transaction fixture.
DEV_MIGRATION_FT_01976,DEV_MIGRATION_FL_00494,Sale,101,2025-08-16,Fictional transaction fixture.
DEV_MIGRATION_FT_01977,DEV_MIGRATION_FL_00495,Count,102,2025-09-17,Fictional transaction fixture.
DEV_MIGRATION_FT_01978,DEV_MIGRATION_FL_00495,Delivery,103,2025-10-18,Fictional transaction fixture.
DEV_MIGRATION_FT_01979,DEV_MIGRATION_FL_00495,Removal,104,2025-11-19,Fictional transaction fixture.
DEV_MIGRATION_FT_01980,DEV_MIGRATION_FL_00495,Sale,105,2025-12-20,Fictional transaction fixture.
DEV_MIGRATION_FT_01981,DEV_MIGRATION_FL_00496,Count,106,2025-01-21,Fictional transaction fixture.
DEV_MIGRATION_FT_01982,DEV_MIGRATION_FL_00496,Delivery,107,2025-02-22,Fictional transaction fixture.
DEV_MIGRATION_FT_01983,DEV_MIGRATION_FL_00496,Removal,108,2025-03-23,Fictional transaction fixture.
DEV_MIGRATION_FT_01984,DEV_MIGRATION_FL_00496,Sale,109,2025-04-24,Fictional transaction fixture.
DEV_MIGRATION_FT_01985,DEV_MIGRATION_FL_00497,Count,110,2025-05-25,Fictional transaction fixture.
DEV_MIGRATION_FT_01986,DEV_MIGRATION_FL_00497,Delivery,111,2025-06-26,Fictional transaction fixture.
DEV_MIGRATION_FT_01987,DEV_MIGRATION_FL_00497,Removal,112,2025-07-27,Fictional transaction fixture.
DEV_MIGRATION_FT_01988,DEV_MIGRATION_FL_00497,Sale,113,2025-08-28,Fictional transaction fixture.
DEV_MIGRATION_FT_01989,DEV_MIGRATION_FL_00498,Count,114,2025-09-01,Fictional transaction fixture.
DEV_MIGRATION_FT_01990,DEV_MIGRATION_FL_00498,Delivery,115,2025-10-02,Fictional transaction fixture.
DEV_MIGRATION_FT_01991,DEV_MIGRATION_FL_00498,Removal,116,2025-11-03,Fictional transaction fixture.
DEV_MIGRATION_FT_01992,DEV_MIGRATION_FL_00498,Sale,117,2025-12-04,Fictional transaction fixture.
DEV_MIGRATION_FT_01993,DEV_MIGRATION_FL_00499,Count,118,2025-01-05,Fictional transaction fixture.
DEV_MIGRATION_FT_01994,DEV_MIGRATION_FL_00499,Delivery,119,2025-02-06,Fictional transaction fixture.
DEV_MIGRATION_FT_01995,DEV_MIGRATION_FL_00499,Removal,120,2025-03-07,Fictional transaction fixture.
